date,channel,campaign,country,bid,daily_budget,impressions,clicks,conversions,spend_usd
2025-02-19,Baidu,Vacation,TW,0.845,81.55,7753,152,3,81.55
2025-01-13,Naver,Hotel,SG,0.841,193.87,12906,251,9,192.14
2025-01-18,Naver,Hotel,SG,0.269,395.25,16223,318,11,90.15
2025-02-10,Baidu,Hotel,TH,0.375,319.39,19271,388,14,167.97
2025-01-30,Google,Flight,KR,1.598,415.2,10174,299,14,405.49
2025-01-31,Google,Hotel,JP,1.296,142.29,13758,405,8,142.29
2025-01-27,Twitter,Vacation,TH,1.295,488.78,8120,212,4,198.4
2025-01-06,Naver,Flight,KR,0.739,317.09,8399,182,2,149.67
2025-02-01,Naver,Hotel,SG,1.551,120.01,3639,115,3,120.01
2025-01-25,Naver,Vacation,KR,0.959,444.72,12221,243,12,181.55
2025-02-13,Baidu,Hotel,JP,1.449,260.47,12637,379,24,260.47
2025-01-05,Facebook,Vacation,TW,0.81,265.09,14904,290,11,194.26
2025-01-15,Google,Flight,JP,1.362,192.57,17018,521,18,192.57
2025-01-24,Google,Hotel,TW,1.222,441.48,9229,307,13,366.7
2025-01-25,Google,Hotel,KR,1.797,118.86,7202,225,9,118.86
2025-01-11,Baidu,Flight,SG,1.46,444.94,18609,545,17,444.94
2025-01-10,Google,Hotel,JP,1.102,408.96,18542,519,30,408.96
2025-01-30,Google,Vacation,TW,0.509,366.43,14514,285,9,181.01
2025-01-07,Facebook,Hotel,TW,0.992,386.81,11352,221,5,163.4
2025-02-21,Facebook,Vacation,JP,1.951,74.11,12118,380,12,74.11
2025-02-12,Baidu,Flight,SG,0.69,122.73,15553,286,12,122.73
2025-01-01,Baidu,Vacation,TH,1.613,195.93,10283,306,13,195.93
2025-01-03,Twitter,Flight,JP,1.878,98.23,9691,285,7,98.23
2025-02-18,Twitter,Vacation,JP,1.429,237.32,12451,349,6,237.32
2025-01-19,Facebook,Flight,SG,1.511,282.32,5766,155,5,280.19
2025-02-18,Naver,Hotel,KR,1.905,343.67,16764,483,14,343.67
2025-01-23,Google,Flight,KR,1.78,358.49,10956,337,16,358.49
2025-02-11,Facebook,Hotel,SG,1.438,303.74,17569,533,12,303.74
2025-01-10,Naver,Vacation,TW,0.24,289.7,13186,273,11,79.62
2025-02-14,Twitter,Vacation,JP,0.905,375.74,16302,337,12,224.73
2025-02-13,Facebook,Flight,JP,0.149,223.45,18387,373,14,40.32
2025-02-05,Google,Vacation,TH,1.043,284.56,18972,537,28,284.56
2025-01-29,Naver,Hotel,JP,1.62,110.79,16749,486,15,110.79
2025-02-25,Facebook,Vacation,TH,0.311,180.36,11622,232,3,66.41
2025-01-31,Google,Vacation,SG,1.982,118.63,15443,476,17,118.63
2025-01-08,Twitter,Vacation,TW,1.205,318.41,15087,463,19,318.41
2025-01-23,Google,Hotel,TW,1.333,486.97,6978,216,8,308.38
2025-01-07,Facebook,Vacation,JP,0.351,70.42,5702,114,5,38.91
2025-02-24,Twitter,Vacation,JP,1.806,65.49,10525,326,8,65.49
2025-01-22,Naver,Hotel,KR,0.602,109.99,9684,170,6,82.11
2025-02-03,Facebook,Hotel,SG,1.383,471.8,8181,243,7,431.25
2025-01-29,Google,Hotel,TW,1.556,175.72,10606,287,14,175.72
2025-01-03,Google,Hotel,TH,1.902,212.65,17972,549,20,212.65
2025-01-11,Google,Hotel,SG,0.579,320.27,5861,122,5,91.46
2025-02-27,Facebook,Flight,TW,1.53,256.6,18214,551,17,256.6
2025-02-03,Naver,Hotel,TH,1.212,498.01,6198,205,7,244.6
2025-01-07,Naver,Hotel,KR,1.897,264.11,18110,540,13,264.11
2025-01-03,Facebook,Hotel,TH,0.796,145.77,12569,249,11,145.77
2025-01-28,Facebook,Flight,TW,1.046,472.8,12950,392,10,472.8
2025-02-02,Facebook,Flight,TW,0.189,262.81,10007,193,6,36.81
2025-01-03,Facebook,Flight,TW,0.234,463.01,11939,240,8,60.68
2025-02-27,Naver,Flight,TW,0.444,443.19,11613,246,5,92.31
2025-02-03,Google,Hotel,TH,0.647,342.51,11494,224,5,179.24
2025-01-20,Facebook,Flight,TW,1.137,101.19,3386,112,7,101.19
2025-02-13,Google,Vacation,TW,0.599,303.36,17810,337,16,244.21
2025-01-24,Baidu,Hotel,SG,1.387,433.76,8818,259,8,256.48
2025-01-26,Facebook,Flight,TW,0.708,495.24,8466,172,9,155.43
2025-02-27,Naver,Flight,TW,0.897,446.61,8408,149,4,103.24
2025-01-14,Baidu,Flight,TW,0.502,246.74,2342,52,3,22.47
2025-02-11,Twitter,Flight,TH,1.179,195.36,8820,299,16,195.36
2025-01-11,Google,Flight,JP,0.275,492.42,16440,359,16,85.65
2025-02-19,Twitter,Flight,KR,0.5,195.22,16168,333,7,172.96
2025-02-19,Facebook,Hotel,TH,1.844,309.53,14806,389,12,309.53
2025-01-19,Baidu,Flight,KR,0.983,365.35,18804,415,12,365.35
2025-01-28,Naver,Hotel,JP,0.126,119.45,18324,335,9,54.61
2025-02-01,Baidu,Hotel,JP,1.663,453.45,1063,29,0,53.14
2025-02-02,Naver,Vacation,TH,0.343,465.51,14441,319,14,97.35
2025-01-15,Naver,Flight,JP,1.058,82.81,16248,474,16,82.81
2025-02-14,Naver,Vacation,KR,1.867,174.65,5974,164,2,174.65
2025-02-15,Twitter,Flight,SG,1.017,445.72,14566,440,14,431.44
2025-02-08,Twitter,Vacation,TH,0.489,297.48,12575,225,10,97.12
2025-01-11,Baidu,Flight,KR,0.27,434.3,19120,377,12,123.11
2025-01-15,Twitter,Flight,JP,1.132,476.29,11702,356,9,467.68
2025-02-23,Baidu,Hotel,JP,1.268,118.02,6863,213,6,118.02
2025-02-17,Naver,Hotel,SG,0.483,379.7,4486,80,0,32.67
2025-02-20,Twitter,Vacation,TW,0.255,302.36,6600,147,4,40.36
2025-01-20,Facebook,Hotel,TW,0.705,441.57,11761,255,3,154.19
2025-02-15,Google,Hotel,KR,1.437,199.43,12932,392,24,199.43
2025-01-11,Naver,Vacation,TH,0.419,215.12,6195,122,3,65.22
2025-02-27,Naver,Vacation,TW,1.272,76.26,10501,298,11,76.26
2025-01-16,Facebook,Vacation,TW,1.405,307.7,3634,89,5,88.0
2025-02-13,Baidu,Vacation,JP,0.452,257.36,10550,205,9,73.5
2025-02-18,Google,Flight,SG,1.093,186.23,6672,198,8,186.23
2025-02-02,Twitter,Hotel,JP,1.55,412.15,7082,225,4,269.13
2025-01-09,Facebook,Hotel,TH,1.041,148.22,6420,196,7,148.22
2025-01-14,Naver,Vacation,KR,1.862,255.47,14545,426,13,255.47
2025-02-27,Baidu,Flight,TW,1.172,454.29,17220,524,25,454.29
2025-01-13,Google,Flight,JP,0.805,335.57,1551,38,3,32.64
2025-01-12,Google,Flight,TH,1.075,453.6,6046,183,4,239.82
2025-01-14,Google,Vacation,SG,1.803,346.6,2045,75,5,107.81
2025-02-14,Google,Vacation,KR,1.469,484.54,16724,518,18,484.54
2025-01-04,Naver,Flight,KR,1.877,396.49,14314,411,19,396.49
2025-01-13,Facebook,Flight,SG,1.744,341.43,17184,527,14,341.43
2025-01-06,Google,Hotel,JP,0.977,334.71,10155,190,5,145.54
2025-01-30,Facebook,Flight,JP,1.642,236.17,10951,330,12,236.17
2025-01-28,Naver,Vacation,TH,1.26,134.9,5508,163,4,134.9
2025-01-15,Naver,Hotel,TH,1.567,87.52,2350,82,4,87.52
2025-02-12,Twitter,Vacation,JP,0.847,187.96,16913,334,14,187.96
2025-01-10,Google,Hotel,KR,1.086,216.67,4045,126,4,120.01
2025-02-03,Baidu,Vacation,KR,0.542,396.73,11875,235,9,155.78
2025-01-15,Baidu,Hotel,KR,0.586,191.22,1160,20,0,8.43
2025-01-03,Twitter,Vacation,JP,0.701,166.13,579,9,1,7.42
2025-01-17,Facebook,Vacation,TW,1.848,115.92,10551,341,14,115.92
2025-01-25,Baidu,Vacation,TH,1.763,448.68,13599,431,18,448.68
2025-02-13,Facebook,Flight,TH,1.093,121.6,14606,444,12,121.6
2025-01-28,Twitter,Vacation,SG,0.105,311.56,7979,165,4,18.7
2025-03-01,Naver,Flight,TW,1.935,427.62,2120,54,3,99.8
2025-02-11,Baidu,Hotel,TW,0.421,409.68,3837,67,3,36.36
2025-01-17,Naver,Vacation,JP,0.862,281.38,8182,169,7,118.12
2025-01-07,Facebook,Vacation,KR,0.858,200.36,6314,126,2,78.26
2025-01-16,Facebook,Vacation,SG,1.316,450.48,19445,608,17,450.48
2025-01-08,Twitter,Flight,TW,1.044,133.22,11708,368,15,133.22
2025-01-10,Twitter,Vacation,TH,1.298,56.24,11474,375,8,56.24
2025-02-18,Twitter,Hotel,SG,0.712,365.33,543,7,0,4.54
2025-02-05,Baidu,Hotel,SG,0.726,444.68,5303,95,4,54.7
2025-01-14,Facebook,Hotel,JP,1.742,234.3,4342,139,7,234.3
2025-01-07,Baidu,Hotel,JP,0.825,491.55,11982,259,9,211.99
2025-01-12,Naver,Vacation,JP,1.204,224.63,18191,546,23,224.63
2025-01-01,Twitter,Hotel,TW,1.301,150.92,12812,378,17,150.92
2025-01-08,Baidu,Hotel,SG,0.854,374.03,15878,342,15,317.81
2025-01-29,Naver,Hotel,SG,0.624,489.62,19043,335,12,173.93
2025-02-05,Twitter,Flight,JP,1.61,51.22,19465,587,13,51.22
2025-01-13,Twitter,Hotel,TH,0.402,406.07,11966,217,5,68.73
2025-02-23,Google,Flight,JP,0.107,160.33,14542,278,10,22.05
2025-01-07,Naver,Vacation,TW,0.67,164.85,4111,99,1,78.71
2025-01-20,Facebook,Vacation,TH,1.776,196.26,14721,439,16,196.26
2025-02-24,Naver,Hotel,SG,0.555,146.98,301,5,0,2.72
2025-01-01,Twitter,Vacation,TH,1.132,291.42,18330,528,18,291.42
2025-02-24,Baidu,Hotel,JP,1.757,308.57,12245,380,17,308.57
2025-02-17,Baidu,Vacation,SG,1.459,121.68,15075,440,14,121.68
2025-02-06,Twitter,Flight,TW,0.581,176.67,7734,157,3,105.02
2025-02-05,Google,Vacation,TW,0.659,297.9,15100,328,13,171.32
2025-01-14,Twitter,Vacation,JP,1.835,368.65,10322,299,8,368.65
2025-01-18,Twitter,Flight,TH,0.507,442.59,15492,311,12,199.63
2025-02-02,Google,Hotel,TH,0.685,235.38,4682,77,3,42.88
2025-02-14,Twitter,Vacation,SG,1.27,463.37,12452,362,10,463.37
2025-01-02,Baidu,Hotel,JP,0.767,274.49,16873,334,13,274.49
2025-01-15,Facebook,Vacation,JP,1.676,200.91,15197,446,12,200.91
2025-01-12,Facebook,Flight,SG,1.514,415.11,5668,162,6,181.77
2025-02-07,Naver,Flight,JP,0.714,246.14,6935,134,2,123.24
2025-02-19,Google,Flight,TW,0.524,258.37,18964,407,20,222.7
2025-02-05,Baidu,Vacation,SG,1.798,187.39,8902,308,15,187.39
2025-02-19,Baidu,Flight,SG,0.118,407.16,8665,166,12,23.26
2025-01-31,Baidu,Vacation,SG,0.901,76.2,3726,63,2,67.7
2025-01-17,Twitter,Flight,TH,0.523,487.57,1355,36,0,13.61
2025-02-16,Baidu,Vacation,SG,1.846,61.13,1755,63,2,61.13
2025-01-10,Naver,Hotel,KR,1.107,426.84,7070,214,8,214.9
2025-01-29,Twitter,Flight,TW,1.905,198.98,14903,431,9,198.98
2025-01-07,Naver,Hotel,SG,1.564,474.16,674,20,0,37.61
2025-02-12,Baidu,Hotel,KR,1.75,389.49,4891,121,4,180.79
2025-02-06,Facebook,Vacation,JP,1.128,421.98,17003,478,15,421.98
2025-01-28,Google,Vacation,TH,0.309,185.21,9100,193,10,44.27
2025-01-13,Twitter,Vacation,KR,0.235,473.11,17193,353,11,80.65
2025-02-21,Facebook,Vacation,TW,0.714,475.26,10551,231,8,207.34
2025-02-13,Facebook,Hotel,JP,0.513,93.21,7902,153,10,93.21
2025-01-08,Baidu,Flight,KR,0.133,357.31,3812,71,3,10.96
2025-01-25,Facebook,Hotel,TW,0.713,373.09,4012,82,2,61.37
2025-01-28,Twitter,Flight,SG,1.181,481.04,7607,211,6,207.75
2025-01-29,Twitter,Vacation,TW,1.091,230.41,8783,272,5,230.41
2025-01-31,Google,Flight,JP,1.941,326.8,14293,418,23,326.8
2025-01-26,Google,Vacation,KR,0.34,184.29,10279,206,7,68.11
2025-02-18,Naver,Hotel,JP,1.758,401.84,18632,586,14,401.84
2025-01-27,Naver,Hotel,TH,1.68,451.38,15006,433,15,451.38
2025-01-07,Facebook,Hotel,TH,1.001,66.03,17351,530,10,66.03
2025-01-18,Twitter,Vacation,JP,0.45,94.57,4095,86,2,27.4
2025-02-07,Facebook,Hotel,SG,0.556,302.27,15757,278,11,199.87
2025-02-10,Naver,Hotel,TW,1.127,416.89,1744,66,2,66.99
2025-01-30,Twitter,Vacation,TH,0.973,215.39,7347,158,2,160.99
2025-01-27,Naver,Flight,TW,0.931,211.48,7005,128,8,130.63
2025-01-23,Facebook,Flight,SG,0.913,355.77,11439,228,2,152.95
2025-02-08,Baidu,Hotel,KR,0.537,78.88,16578,356,12,78.88
2025-02-13,Twitter,Hotel,TH,0.81,176.64,2327,35,1,23.73
2025-01-26,Google,Hotel,TW,0.12,434.64,5774,112,4,16.57
2025-02-28,Google,Vacation,SG,1.656,237.75,18077,565,29,237.75
2025-02-20,Facebook,Flight,SG,0.759,61.29,1034,15,0,11.94
2025-01-14,Naver,Vacation,SG,1.356,231.1,16413,500,9,231.1
2025-02-19,Baidu,Flight,TH,0.504,168.34,7158,140,6,69.98
2025-01-05,Baidu,Flight,TW,0.797,116.89,1537,27,4,25.5
2025-02-21,Facebook,Vacation,KR,1.825,447.85,19024,556,19,447.85
2025-01-11,Twitter,Vacation,JP,0.435,210.91,8065,163,7,79.0
2025-02-28,Naver,Flight,TW,0.396,338.42,6164,107,2,34.07
2025-02-19,Facebook,Flight,TH,0.827,406.62,4112,84,4,70.45
2025-01-28,Facebook,Vacation,TH,1.34,233.99,3375,97,6,91.21
2025-02-18,Facebook,Flight,TH,0.284,273.75,3662,74,4,23.15
2025-03-01,Google,Vacation,TH,1.934,346.57,10485,296,19,346.57
2025-02-08,Baidu,Vacation,TH,1.845,75.61,2759,70,6,75.61
2025-02-15,Facebook,Hotel,TW,0.691,252.59,2676,56,2,36.98
2025-01-09,Facebook,Hotel,JP,1.865,78.34,1454,40,1,65.44
2025-02-22,Baidu,Flight,TH,1.95,297.69,8910,264,10,297.69
2025-02-16,Facebook,Hotel,TH,1.303,297.22,6563,214,5,220.38
2025-02-18,Facebook,Hotel,TW,1.075,432.22,16443,471,15,432.22
2025-02-28,Baidu,Vacation,TW,1.4,359.06,14806,437,20,359.06
2025-01-20,Naver,Vacation,TH,0.578,448.7,11227,225,6,92.41
2025-02-06,Baidu,Flight,SG,1.865,150.54,16304,513,17,150.54
2025-01-01,Naver,Flight,TH,1.518,388.96,8438,264,8,388.96
2025-01-04,Baidu,Flight,KR,0.694,194.57,5824,128,3,64.44
2025-01-28,Baidu,Flight,KR,1.464,161.07,9869,266,7,161.07
2025-02-13,Naver,Hotel,TH,0.16,331.56,5077,81,5,14.5
2025-02-01,Baidu,Hotel,SG,1.978,210.2,15083,439,15,210.2
2025-01-26,Baidu,Vacation,TW,0.794,130.05,4122,69,4,51.18
2025-01-09,Google,Hotel,SG,1.858,134.19,11564,321,19,134.19
2025-01-21,Google,Vacation,KR,1.609,242.2,18388,564,19,242.2
2025-01-15,Twitter,Hotel,TH,1.13,430.87,2903,89,0,115.63
2025-01-30,Google,Flight,KR,1.086,353.46,19851,592,30,353.46
2025-02-03,Baidu,Vacation,TH,1.907,394.34,8965,257,11,394.34
2025-01-28,Facebook,Hotel,TH,0.327,263.42,12883,276,7,102.9
2025-01-15,Google,Hotel,SG,1.024,140.0,1945,62,3,82.18
2025-01-30,Twitter,Hotel,TW,1.268,104.97,2984,75,3,104.97
2025-02-12,Naver,Vacation,KR,0.606,138.89,2510,59,2,34.09
2025-01-17,Google,Flight,JP,0.606,239.0,233,4,0,2.8
2025-01-03,Naver,Hotel,TW,0.4,247.18,18275,383,9,182.15
2025-01-25,Google,Flight,JP,0.226,486.36,211,3,0,0.79
2025-02-22,Baidu,Flight,TW,0.495,62.53,10890,218,10,62.53
2025-01-13,Baidu,Flight,JP,0.355,309.3,14710,308,13,140.48
2025-02-17,Twitter,Hotel,TH,1.958,436.65,5827,162,8,365.29
2025-01-16,Google,Vacation,JP,1.081,349.41,16953,490,18,349.41
2025-01-19,Baidu,Hotel,TW,0.97,119.82,4167,77,5,64.84
2025-02-23,Naver,Flight,TW,1.137,250.69,388,16,0,23.44
2025-01-28,Facebook,Flight,TH,1.16,425.99,13018,421,12,425.99
2025-02-25,Facebook,Hotel,TH,1.156,417.62,17175,511,15,417.62
2025-01-16,Baidu,Vacation,JP,0.568,233.04,19401,405,14,214.6
2025-02-11,Facebook,Hotel,TW,0.846,332.36,6247,139,5,142.28
2025-01-01,Baidu,Vacation,TH,1.407,423.64,4939,164,4,184.82
2025-02-08,Google,Vacation,JP,1.283,233.98,2424,77,1,83.33
2025-02-15,Twitter,Flight,TH,1.319,498.11,6916,252,5,286.75
2025-03-01,Facebook,Hotel,KR,1.684,194.21,4255,130,3,194.21
2025-01-07,Naver,Vacation,SG,0.467,468.33,14944,290,7,136.94
2025-01-25,Facebook,Flight,SG,1.862,416.57,13178,376,17,416.57
2025-02-07,Baidu,Hotel,TW,1.191,153.11,12772,399,20,153.11
2025-01-02,Facebook,Vacation,JP,1.749,311.1,12295,368,4,311.1
2025-01-18,Facebook,Hotel,SG,1.888,328.76,5677,174,7,263.1
2025-02-17,Twitter,Hotel,JP,0.272,131.13,15341,310,15,100.41
2025-02-19,Google,Hotel,SG,1.079,327.68,684,25,1,25.1
2025-02-27,Twitter,Vacation,JP,0.955,304.11,2995,51,2,35.95
2025-01-28,Twitter,Flight,TW,0.221,81.91,1825,38,0,6.49
2025-01-07,Baidu,Flight,TW,1.719,299.24,3582,109,3,222.2
2025-02-04,Google,Hotel,SG,0.895,376.1,8023,165,2,154.26
2025-01-13,Naver,Vacation,JP,0.735,226.34,2629,50,1,47.16
2025-01-19,Facebook,Vacation,TH,0.69,226.21,15514,317,4,172.87
2025-01-06,Google,Vacation,TW,0.151,96.89,6072,103,4,17.01
2025-01-14,Naver,Hotel,TH,1.181,268.2,16512,535,16,268.2
2025-02-15,Naver,Vacation,TW,0.843,329.97,14718,292,9,234.43
2025-02-11,Twitter,Flight,KR,1.309,334.16,16919,534,15,334.16
2025-02-21,Facebook,Hotel,TW,0.426,270.41,16451,340,10,128.26
2025-02-17,Facebook,Vacation,KR,1.43,231.22,2670,68,1,71.47
2025-01-04,Baidu,Hotel,SG,1.458,156.81,1596,43,2,48.65
2025-01-23,Facebook,Hotel,SG,1.787,431.08,8003,262,1,431.08
2025-01-26,Facebook,Vacation,TH,1.283,245.32,11768,359,13,245.32
2025-02-02,Baidu,Vacation,TW,0.312,343.76,14942,297,18,106.4
2025-02-08,Twitter,Hotel,TW,1.598,132.74,16249,461,11,132.74
2025-02-11,Google,Hotel,SG,0.532,227.73,13937,294,13,163.1
2025-02-21,Facebook,Hotel,TW,0.961,311.1,1534,28,1,33.2
2025-01-27,Twitter,Flight,TH,1.736,126.09,15415,490,20,126.09
2025-01-12,Naver,Hotel,TH,0.877,154.76,14654,311,7,154.76
2025-01-17,Google,Vacation,SG,1.492,181.17,6102,186,9,181.17
2025-01-25,Twitter,Flight,SG,0.63,137.41,15316,314,5,137.41
2025-01-05,Twitter,Flight,TH,0.376,209.77,18304,382,9,181.22
2025-02-22,Google,Hotel,TW,1.636,279.75,11987,394,14,279.75
2025-01-07,Naver,Vacation,JP,0.702,204.98,6636,134,3,77.59
2025-01-05,Baidu,Flight,KR,1.643,295.77,1597,47,1,94.86
2025-02-02,Naver,Flight,KR,1.576,462.67,18131,551,13,462.67
2025-01-30,Baidu,Vacation,JP,1.618,364.18,17833,530,23,364.18
2025-01-30,Facebook,Flight,JP,0.195,200.56,6579,141,4,21.47
2025-02-26,Facebook,Hotel,TW,1.116,303.11,16830,516,11,303.11
2025-01-08,Twitter,Hotel,TH,0.667,381.83,8193,142,3,87.35
2025-02-15,Naver,Vacation,TW,1.399,384.63,6884,191,8,333.34
2025-01-29,Baidu,Flight,KR,1.851,255.66,9021,280,9,255.66
2025-01-30,Twitter,Hotel,KR,1.375,489.08,17306,514,15,489.08
2025-01-25,Twitter,Flight,KR,1.98,170.75,14709,433,10,170.75
2025-01-20,Twitter,Flight,SG,1.62,259.56,18438,587,22,259.56
2025-02-18,Facebook,Flight,TW,1.974,298.65,8115,258,6,298.65
2025-03-01,Facebook,Vacation,TH,1.358,353.37,17523,521,10,353.37
2025-02-05,Baidu,Flight,TW,1.315,353.41,8543,245,12,340.61
2025-01-23,Facebook,Hotel,KR,0.191,441.6,1728,35,3,7.88
2025-01-19,Facebook,Hotel,SG,1.491,66.19,14572,449,9,66.19
2025-01-07,Facebook,Flight,SG,1.655,283.91,19474,619,21,283.91
2025-01-03,Google,Vacation,TH,1.236,469.39,19594,583,21,469.39
2025-01-13,Baidu,Hotel,KR,0.351,354.48,7287,156,7,64.95
2025-01-16,Baidu,Vacation,TW,1.934,233.57,4279,113,4,187.27
2025-02-09,Google,Flight,KR,0.661,437.69,13804,293,8,172.15
2025-01-07,Twitter,Vacation,JP,1.673,391.52,2439,62,1,129.53
2025-01-12,Baidu,Vacation,KR,1.971,177.38,17579,500,26,177.38
2025-01-10,Naver,Vacation,SG,1.209,490.73,16149,495,14,470.42
2025-01-13,Facebook,Vacation,TH,1.338,131.41,11995,364,10,131.41
2025-01-04,Facebook,Hotel,JP,1.179,403.29,4225,139,2,177.55
2025-02-01,Twitter,Vacation,KR,0.786,360.71,18432,383,13,325.4
2025-03-01,Twitter,Vacation,KR,1.305,304.72,5311,145,6,184.15
2025-02-01,Twitter,Hotel,TH,0.118,412.94,8937,185,5,21.18
2025-02-18,Facebook,Hotel,SG,1.669,151.42,15333,448,8,151.42
2025-02-22,Twitter,Vacation,KR,1.138,383.34,8451,219,3,259.01
2025-01-09,Baidu,Vacation,JP,0.803,185.79,17454,345,12,185.79
2025-01-28,Facebook,Vacation,TW,0.466,390.6,4938,96,3,36.8
2025-01-11,Baidu,Hotel,SG,0.183,251.48,10310,203,8,35.12
2025-02-03,Google,Hotel,SG,0.703,343.38,8385,152,6,112.46
2025-01-16,Baidu,Hotel,SG,1.474,181.97,8483,224,7,181.97
2025-01-20,Twitter,Flight,TW,0.328,319.2,19532,401,11,97.92
2025-01-25,Facebook,Vacation,SG,0.42,278.91,8773,188,5,92.78
2025-01-11,Baidu,Vacation,TH,0.441,487.18,12127,224,9,94.27
2025-01-29,Facebook,Flight,TW,1.902,353.93,958,27,0,66.68
2025-02-23,Google,Flight,KR,1.713,140.92,9134,275,13,140.92
2025-01-05,Twitter,Vacation,SG,0.872,219.4,288,7,0,4.29
2025-01-03,Baidu,Flight,SG,1.588,412.88,8675,269,19,386.88
2025-02-22,Naver,Vacation,JP,1.18,430.67,11838,327,9,270.5
2025-02-22,Google,Hotel,SG,1.02,96.63,19960,568,19,96.63
2025-02-20,Facebook,Hotel,TW,0.188,458.64,4685,98,3,20.77
2025-02-21,Naver,Hotel,JP,1.955,216.49,9084,275,8,216.49
2025-01-04,Google,Hotel,TH,0.269,180.69,11330,223,6,66.76
2025-01-13,Google,Flight,SG,0.164,292.22,4846,101,7,13.83
2025-02-04,Twitter,Vacation,JP,1.684,294.53,16205,482,12,294.53
2025-02-26,Twitter,Hotel,KR,1.37,342.79,18502,550,18,342.79
2025-02-21,Twitter,Vacation,TW,0.752,405.04,5768,91,3,78.42
2025-01-15,Baidu,Hotel,SG,1.681,228.14,6007,166,9,228.14
2025-02-21,Google,Vacation,SG,0.865,463.02,8390,174,10,137.8
2025-02-11,Twitter,Vacation,TW,1.487,353.08,10085,312,9,353.08
2025-01-17,Google,Flight,KR,0.136,93.46,4663,81,2,9.89
2025-01-25,Facebook,Flight,TH,1.736,325.98,12231,381,9,325.98
2025-01-22,Baidu,Vacation,SG,0.153,372.15,13761,283,13,38.94
2025-02-08,Naver,Hotel,TW,1.02,235.96,12314,359,13,235.96
2025-02-03,Naver,Hotel,TH,1.816,333.74,9032,256,11,333.74
2025-01-24,Facebook,Hotel,TH,0.981,441.58,10258,202,1,191.77
2025-01-11,Google,Hotel,TW,0.249,486.43,10703,220,8,47.01
2025-01-02,Naver,Flight,JP,0.185,294.9,7255,150,4,28.71
2025-02-25,Twitter,Hotel,SG,0.342,234.77,1881,37,1,13.31
2025-02-24,Google,Hotel,TH,1.676,185.94,19689,643,21,185.94
2025-02-17,Naver,Flight,JP,1.991,212.67,18629,550,13,212.67
2025-02-08,Naver,Vacation,SG,0.621,221.96,13876,275,7,127.92
2025-01-16,Naver,Hotel,SG,1.646,332.79,11305,336,6,332.79
2025-01-09,Naver,Hotel,KR,0.107,220.84,899,16,1,1.84
2025-01-17,Facebook,Flight,SG,1.623,194.02,9645,255,4,194.02
2025-02-01,Facebook,Flight,KR,1.937,398.11,4395,127,5,311.62
2025-01-02,Naver,Flight,TW,1.497,339.0,17414,498,23,339.0
2025-01-19,Twitter,Flight,TW,0.55,122.17,4416,95,5,36.67
2025-01-15,Naver,Hotel,JP,1.49,423.65,12825,421,12,423.65
2025-02-08,Facebook,Vacation,TW,0.871,164.01,1807,37,1,25.28
2025-02-16,Facebook,Flight,JP,1.761,373.62,4563,142,6,260.14
2025-02-07,Baidu,Vacation,TW,1.316,388.18,16667,490,20,388.18
2025-01-13,Twitter,Flight,SG,1.098,306.55,8163,219,7,290.05
2025-02-01,Google,Flight,TH,0.994,120.92,10441,216,6,120.92
2025-01-29,Facebook,Vacation,TW,1.463,133.04,12444,373,14,133.04
2025-01-23,Twitter,Vacation,KR,1.598,302.64,15103,433,11,302.64
2025-01-16,Baidu,Flight,TW,1.924,214.91,499,12,1,24.56
2025-01-26,Google,Flight,TW,1.632,211.32,9931,296,9,211.32
2025-01-31,Baidu,Hotel,KR,0.449,184.13,11146,232,7,112.41
2025-02-11,Naver,Flight,TW,1.825,432.74,2888,97,2,133.37
2025-01-09,Twitter,Vacation,TW,1.976,415.38,429,11,0,15.67
2025-01-18,Baidu,Flight,JP,1.693,248.2,14664,425,19,248.2
2025-01-27,Google,Hotel,TW,0.209,293.38,13331,297,7,80.61
2025-03-01,Naver,Vacation,TH,1.046,293.28,8158,292,13,234.63
2025-01-26,Naver,Flight,SG,1.087,184.81,11321,308,9,184.81
2025-01-10,Baidu,Vacation,TH,0.721,103.52,8680,175,9,90.46
2025-02-06,Naver,Flight,SG,1.142,207.08,10379,336,10,207.08
2025-01-20,Twitter,Hotel,TW,0.82,107.45,13645,291,10,107.45
2025-02-05,Naver,Flight,TW,0.49,458.51,10653,188,3,116.14
2025-01-31,Naver,Vacation,SG,0.992,143.16,7346,152,1,143.16
2025-02-20,Baidu,Vacation,SG,0.57,410.51,5072,105,4,44.88
2025-01-02,Naver,Hotel,SG,1.524,447.88,7313,236,5,438.73
2025-01-15,Facebook,Vacation,SG,0.439,298.2,11457,227,10,99.37
2025-02-10,Baidu,Hotel,TH,0.699,88.14,16009,351,14,88.14
2025-01-27,Google,Flight,JP,1.362,142.23,19136,553,18,142.23
2025-01-12,Baidu,Vacation,TW,1.188,427.97,19200,560,15,427.97
2025-01-31,Facebook,Flight,TH,1.868,306.16,13331,388,14,306.16
2025-02-12,Naver,Vacation,JP,0.576,166.51,1857,25,1,10.72
2025-01-04,Naver,Vacation,JP,1.92,478.14,19104,553,11,478.14
2025-01-08,Naver,Hotel,TH,0.999,251.72,5204,91,3,101.39
2025-01-07,Google,Vacation,JP,0.38,170.74,288,4,0,1.32
2025-01-16,Twitter,Hotel,SG,1.561,489.05,15447,438,19,489.05
